<TICKER>;<PER>;<DATE>;<TIME>;<LAST>;<VOL>
SPFB.RTS;0;20230428;150153;101780.000000000;1
SPFB.RTS;0;20230428;150153;101780.000000000;1
SPFB.RTS;0;20230428;150156;101770.000000000;1
SPFB.RTS;0;20230428;150156;101770.000000000;2
SPFB.RTS;0;20230428;150156;101770.000000000;3
SPFB.RTS;0;20230428;150156;101770.000000000;1
SPFB.RTS;0;20230428;150156;101770.000000000;1
SPFB.RTS;0;20230428;150156;101770.000000000;1
SPFB.RTS;0;20230428;150156;101770.000000000;1
SPFB.RTS;0;20230428;150156;101760.000000000;1
SPFB.RTS;0;20230428;150156;101760.000000000;1
SPFB.RTS;0;20230428;150156;101760.000000000;8
SPFB.RTS;0;20230428;150156;101770.000000000;2
SPFB.RTS;0;20230428;150156;101770.000000000;1
SPFB.RTS;0;20230428;150156;101760.000000000;2
SPFB.RTS;0;20230428;150156;101760.000000000;2
SPFB.RTS;0;20230428;150156;101760.000000000;1
SPFB.RTS;0;20230428;150156;101760.000000000;1
SPFB.RTS;0;20230428;150156;101760.000000000;1
SPFB.RTS;0;20230428;150156;101770.000000000;2
SPFB.RTS;0;20230428;150157;101770.000000000;1
SPFB.RTS;0;20230428;150201;101770.000000000;5
SPFB.RTS;0;20230428;150201;101770.000000000;1
SPFB.RTS;0;20230428;150201;101770.000000000;2
SPFB.RTS;0;20230428;150201;101770.000000000;2
SPFB.RTS;0;20230428;150202;101760.000000000;2
SPFB.RTS;0;20230428;150202;101750.000000000;1
SPFB.RTS;0;20230428;150202;101750.000000000;1
SPFB.RTS;0;20230428;150202;101750.000000000;1
SPFB.RTS;0;20230428;150202;101750.000000000;2
SPFB.RTS;0;20230428;150202;101750.000000000;3
SPFB.RTS;0;20230428;150204;101750.000000000;2
SPFB.RTS;0;20230428;150206;101740.000000000;1
SPFB.RTS;0;20230428;150206;101740.000000000;10
SPFB.RTS;0;20230428;150206;101740.000000000;1
SPFB.RTS;0;20230428;150206;101740.000000000;1
SPFB.RTS;0;20230428;150206;101740.000000000;1
SPFB.RTS;0;20230428;150206;101740.000000000;1
SPFB.RTS;0;20230428;150207;101740.000000000;1
SPFB.RTS;0;20230428;150207;101740.000000000;1
SPFB.RTS;0;20230428;150207;101740.000000000;1
SPFB.RTS;0;20230428;150207;101750.000000000;1
SPFB.RTS;0;20230428;150207;101750.000000000;1
SPFB.RTS;0;20230428;150208;101730.000000000;1
SPFB.RTS;0;20230428;150208;101730.000000000;1
SPFB.RTS;0;20230428;150208;101730.000000000;5
SPFB.RTS;0;20230428;150208;101720.000000000;1
SPFB.RTS;0;20230428;150208;101720.000000000;1
SPFB.RTS;0;20230428;150208;101720.000000000;1
SPFB.RTS;0;20230428;150209;101740.000000000;1
SPFB.RTS;0;20230428;150209;101720.000000000;1
SPFB.RTS;0;20230428;150209;101720.000000000;1
SPFB.RTS;0;20230428;150209;101720.000000000;1
SPFB.RTS;0;20230428;150209;101720.000000000;1
SPFB.RTS;0;20230428;150209;101720.000000000;2
SPFB.RTS;0;20230428;150209;101720.000000000;1
SPFB.RTS;0;20230428;150209;101720.000000000;1
SPFB.RTS;0;20230428;150209;101720.000000000;1
SPFB.RTS;0;20230428;150209;101710.000000000;1
SPFB.RTS;0;20230428;150210;101720.000000000;1
SPFB.RTS;0;20230428;150210;101720.000000000;1
SPFB.RTS;0;20230428;150214;101720.000000000;1
SPFB.RTS;0;20230428;150214;101720.000000000;2
SPFB.RTS;0;20230428;150215;101730.000000000;1
SPFB.RTS;0;20230428;150215;101730.000000000;1
SPFB.RTS;0;20230428;150215;101730.000000000;2
SPFB.RTS;0;20230428;150215;101730.000000000;1
SPFB.RTS;0;20230428;150215;101730.000000000;1
SPFB.RTS;0;20230428;150220;101740.000000000;4
SPFB.RTS;0;20230428;150221;101750.000000000;1
SPFB.RTS;0;20230428;150221;101750.000000000;10
SPFB.RTS;0;20230428;150223;101740.000000000;2
SPFB.RTS;0;20230428;150223;101740.000000000;2
SPFB.RTS;0;20230428;150223;101740.000000000;1
SPFB.RTS;0;20230428;150223;101730.000000000;1
SPFB.RTS;0;20230428;150223;101730.000000000;2
SPFB.RTS;0;20230428;150223;101730.000000000;2
SPFB.RTS;0;20230428;150223;101730.000000000;1
SPFB.RTS;0;20230428;150223;101730.000000000;1
SPFB.RTS;0;20230428;150230;101720.000000000;1
SPFB.RTS;0;20230428;150230;101710.000000000;1
SPFB.RTS;0;20230428;150230;101710.000000000;1
SPFB.RTS;0;20230428;150230;101710.000000000;1
SPFB.RTS;0;20230428;150230;101710.000000000;1
SPFB.RTS;0;20230428;150230;101710.000000000;2
SPFB.RTS;0;20230428;150230;101710.000000000;2
SPFB.RTS;0;20230428;150231;101720.000000000;1
SPFB.RTS;0;20230428;150232;101710.000000000;1
SPFB.RTS;0;20230428;150232;101700.000000000;1
SPFB.RTS;0;20230428;150235;101700.000000000;1
SPFB.RTS;0;20230428;150235;101700.000000000;1
SPFB.RTS;0;20230428;150241;101700.000000000;1
SPFB.RTS;0;20230428;150241;101700.000000000;2
SPFB.RTS;0;20230428;150241;101700.000000000;1
SPFB.RTS;0;20230428;150241;101700.000000000;1
SPFB.RTS;0;20230428;150241;101700.000000000;1
SPFB.RTS;0;20230428;150241;101700.000000000;10
SPFB.RTS;0;20230428;150241;101700.000000000;1
SPFB.RTS;0;20230428;150241;101700.000000000;1
SPFB.RTS;0;20230428;150241;101700.000000000;1
SPFB.RTS;0;20230428;150241;101700.000000000;1
SPFB.RTS;0;20230428;150241;101690.000000000;1
SPFB.RTS;0;20230428;150241;101690.000000000;2
SPFB.RTS;0;20230428;150241;101690.000000000;1
SPFB.RTS;0;20230428;150241;101690.000000000;1
SPFB.RTS;0;20230428;150241;101690.000000000;4
SPFB.RTS;0;20230428;150241;101690.000000000;3
SPFB.RTS;0;20230428;150241;101690.000000000;1
SPFB.RTS;0;20230428;150242;101690.000000000;2
SPFB.RTS;0;20230428;150242;101690.000000000;2
SPFB.RTS;0;20230428;150242;101690.000000000;1
SPFB.RTS;0;20230428;150242;101690.000000000;1
SPFB.RTS;0;20230428;150242;101690.000000000;2
SPFB.RTS;0;20230428;150242;101690.000000000;1
SPFB.RTS;0;20230428;150242;101700.000000000;2
SPFB.RTS;0;20230428;150242;101700.000000000;1
SPFB.RTS;0;20230428;150242;101700.000000000;1
SPFB.RTS;0;20230428;150242;101700.000000000;1
SPFB.RTS;0;20230428;150243;101680.000000000;4
SPFB.RTS;0;20230428;150243;101680.000000000;5
SPFB.RTS;0;20230428;150243;101680.000000000;1
SPFB.RTS;0;20230428;150243;101680.000000000;1
SPFB.RTS;0;20230428;150244;101670.000000000;3
SPFB.RTS;0;20230428;150244;101670.000000000;2
SPFB.RTS;0;20230428;150244;101670.000000000;5
SPFB.RTS;0;20230428;150244;101670.000000000;1
SPFB.RTS;0;20230428;150248;101670.000000000;1
SPFB.RTS;0;20230428;150248;101670.000000000;1
SPFB.RTS;0;20230428;150248;101670.000000000;1
SPFB.RTS;0;20230428;150248;101670.000000000;1
SPFB.RTS;0;20230428;150248;101670.000000000;1
SPFB.RTS;0;20230428;150249;101670.000000000;1
SPFB.RTS;0;20230428;150250;101660.000000000;1
SPFB.RTS;0;20230428;150250;101660.000000000;1
SPFB.RTS;0;20230428;150250;101660.000000000;2
SPFB.RTS;0;20230428;150250;101660.000000000;1
SPFB.RTS;0;20230428;150250;101650.000000000;1
SPFB.RTS;0;20230428;150250;101650.000000000;1
SPFB.RTS;0;20230428;150250;101650.000000000;1
SPFB.RTS;0;20230428;150250;101660.000000000;1
SPFB.RTS;0;20230428;150250;101650.000000000;2
SPFB.RTS;0;20230428;150251;101670.000000000;10
SPFB.RTS;0;20230428;150251;101670.000000000;1
SPFB.RTS;0;20230428;150253;101670.000000000;1
SPFB.RTS;0;20230428;150253;101670.000000000;3
SPFB.RTS;0;20230428;150255;101670.000000000;1
SPFB.RTS;0;20230428;150257;101670.000000000;1
SPFB.RTS;0;20230428;150257;101660.000000000;1
SPFB.RTS;0;20230428;150257;101660.000000000;1
SPFB.RTS;0;20230428;150257;101670.000000000;2
SPFB.RTS;0;20230428;150257;101670.000000000;1
SPFB.RTS;0;20230428;150257;101670.000000000;1
SPFB.RTS;0;20230428;150257;101680.000000000;1
SPFB.RTS;0;20230428;150257;101680.000000000;2
SPFB.RTS;0;20230428;150257;101680.000000000;1
SPFB.RTS;0;20230428;150257;101680.000000000;1
SPFB.RTS;0;20230428;150257;101680.000000000;1
SPFB.RTS;0;20230428;150259;101680.000000000;1
SPFB.RTS;0;20230428;150259;101700.000000000;1
SPFB.RTS;0;20230428;150301;101680.000000000;1
SPFB.RTS;0;20230428;150301;101700.000000000;1
SPFB.RTS;0;20230428;150303;101690.000000000;1
SPFB.RTS;0;20230428;150303;101690.000000000;1
SPFB.RTS;0;20230428;150303;101690.000000000;1
SPFB.RTS;0;20230428;150303;101700.000000000;1
SPFB.RTS;0;20230428;150303;101700.000000000;1
SPFB.RTS;0;20230428;150303;101680.000000000;1
SPFB.RTS;0;20230428;150304;101680.000000000;2
SPFB.RTS;0;20230428;150304;101680.000000000;1
SPFB.RTS;0;20230428;150313;101700.000000000;1
SPFB.RTS;0;20230428;150313;101700.000000000;1
SPFB.RTS;0;20230428;150315;101700.000000000;1
SPFB.RTS;0;20230428;150315;101700.000000000;3
SPFB.RTS;0;20230428;150315;101700.000000000;2
SPFB.RTS;0;20230428;150315;101700.000000000;1
SPFB.RTS;0;20230428;150315;101700.000000000;1
SPFB.RTS;0;20230428;150315;101700.000000000;1
SPFB.RTS;0;20230428;150315;101700.000000000;2
SPFB.RTS;0;20230428;150315;101700.000000000;1
SPFB.RTS;0;20230428;150315;101710.000000000;1
SPFB.RTS;0;20230428;150315;101710.000000000;3
SPFB.RTS;0;20230428;150315;101710.000000000;1
SPFB.RTS;0;20230428;150315;101710.000000000;1
SPFB.RTS;0;20230428;150315;101710.000000000;1
SPFB.RTS;0;20230428;150315;101710.000000000;1
SPFB.RTS;0;20230428;150315;101710.000000000;1
SPFB.RTS;0;20230428;150315;101710.000000000;1
SPFB.RTS;0;20230428;150315;101710.000000000;4
SPFB.RTS;0;20230428;150315;101710.000000000;3
SPFB.RTS;0;20230428;150315;101710.000000000;1
SPFB.RTS;0;20230428;150315;101710.000000000;2
SPFB.RTS;0;20230428;150315;101710.000000000;7
SPFB.RTS;0;20230428;150315;101710.000000000;2
SPFB.RTS;0;20230428;150320;101720.000000000;1
SPFB.RTS;0;20230428;150320;101720.000000000;1
SPFB.RTS;0;20230428;150320;101730.000000000;3
SPFB.RTS;0;20230428;150320;101730.000000000;1
SPFB.RTS;0;20230428;150320;101730.000000000;1
SPFB.RTS;0;20230428;150320;101730.000000000;1
SPFB.RTS;0;20230428;150320;101730.000000000;1
SPFB.RTS;0;20230428;150320;101730.000000000;1
SPFB.RTS;0;20230428;150320;101730.000000000;1
SPFB.RTS;0;20230428;150320;101730.000000000;1
SPFB.RTS;0;20230428;150320;101730.000000000;1
SPFB.RTS;0;20230428;150320;101730.000000000;1
SPFB.RTS;0;20230428;150321;101730.000000000;1
SPFB.RTS;0;20230428;150326;101720.000000000;1
SPFB.RTS;0;20230428;150326;101740.000000000;1
SPFB.RTS;0;20230428;150327;101740.000000000;1
SPFB.RTS;0;20230428;150327;101740.000000000;1
SPFB.RTS;0;20230428;150328;101720.000000000;1
SPFB.RTS;0;20230428;150328;101720.000000000;1
SPFB.RTS;0;20230428;150328;101710.000000000;18
SPFB.RTS;0;20230428;150328;101730.000000000;2
SPFB.RTS;0;20230428;150328;101730.000000000;1
SPFB.RTS;0;20230428;150328;101730.000000000;2
SPFB.RTS;0;20230428;150328;101730.000000000;1
SPFB.RTS;0;20230428;150328;101730.000000000;3
SPFB.RTS;0;20230428;150328;101740.000000000;1
SPFB.RTS;0;20230428;150328;101740.000000000;1
SPFB.RTS;0;20230428;150340;101750.000000000;1
SPFB.RTS;0;20230428;150340;101750.000000000;4
SPFB.RTS;0;20230428;150340;101750.000000000;1
SPFB.RTS;0;20230428;150340;101750.000000000;1
SPFB.RTS;0;20230428;150340;101760.000000000;3
SPFB.RTS;0;20230428;150340;101760.000000000;1
SPFB.RTS;0;20230428;150340;101760.000000000;1
SPFB.RTS;0;20230428;150340;101760.000000000;1
SPFB.RTS;0;20230428;150341;101760.000000000;1
SPFB.RTS;0;20230428;150342;101760.000000000;1
SPFB.RTS;0;20230428;150344;101760.000000000;1
SPFB.RTS;0;20230428;150344;101760.000000000;1
SPFB.RTS;0;20230428;150345;101750.000000000;1
SPFB.RTS;0;20230428;150346;101760.000000000;1
SPFB.RTS;0;20230428;150351;101750.000000000;1
SPFB.RTS;0;20230428;150351;101750.000000000;1
SPFB.RTS;0;20230428;150352;101750.000000000;1
SPFB.RTS;0;20230428;150356;101750.000000000;1
SPFB.RTS;0;20230428;150356;101750.000000000;1
SPFB.RTS;0;20230428;150356;101750.000000000;1
SPFB.RTS;0;20230428;150356;101740.000000000;1
SPFB.RTS;0;20230428;150356;101740.000000000;1
SPFB.RTS;0;20230428;150356;101740.000000000;1
SPFB.RTS;0;20230428;150356;101740.000000000;1
SPFB.RTS;0;20230428;150356;101740.000000000;1
SPFB.RTS;0;20230428;150356;101740.000000000;1
SPFB.RTS;0;20230428;150356;101740.000000000;1
SPFB.RTS;0;20230428;150356;101730.000000000;1
SPFB.RTS;0;20230428;150356;101730.000000000;1
SPFB.RTS;0;20230428;150356;101730.000000000;1
SPFB.RTS;0;20230428;150356;101730.000000000;1
SPFB.RTS;0;20230428;150356;101730.000000000;3
SPFB.RTS;0;20230428;150356;101730.000000000;1
SPFB.RTS;0;20230428;150356;101730.000000000;1
SPFB.RTS;0;20230428;150357;101730.000000000;1
SPFB.RTS;0;20230428;150359;101720.000000000;1
SPFB.RTS;0;20230428;150359;101720.000000000;1
SPFB.RTS;0;20230428;150359;101720.000000000;1
SPFB.RTS;0;20230428;150359;101710.000000000;1
SPFB.RTS;0;20230428;150359;101710.000000000;1
SPFB.RTS;0;20230428;150359;101720.000000000;1
SPFB.RTS;0;20230428;150359;101720.000000000;1
SPFB.RTS;0;20230428;150359;101710.000000000;1
SPFB.RTS;0;20230428;150359;101710.000000000;1
SPFB.RTS;0;20230428;150359;101710.000000000;1
SPFB.RTS;0;20230428;150359;101700.000000000;1
SPFB.RTS;0;20230428;150359;101700.000000000;1
SPFB.RTS;0;20230428;150359;101710.000000000;2
SPFB.RTS;0;20230428;150400;101720.000000000;1
SPFB.RTS;0;20230428;150400;101720.000000000;1
SPFB.RTS;0;20230428;150400;101720.000000000;1
SPFB.RTS;0;20230428;150400;101720.000000000;2
SPFB.RTS;0;20230428;150400;101730.000000000;1
SPFB.RTS;0;20230428;150400;101730.000000000;1
SPFB.RTS;0;20230428;150400;101730.000000000;1
SPFB.RTS;0;20230428;150400;101730.000000000;1
SPFB.RTS;0;20230428;150402;101740.000000000;1
SPFB.RTS;0;20230428;150403;101750.000000000;1
SPFB.RTS;0;20230428;150404;101740.000000000;1
SPFB.RTS;0;20230428;150404;101740.000000000;1
SPFB.RTS;0;20230428;150404;101730.000000000;3
SPFB.RTS;0;20230428;150404;101740.000000000;1
SPFB.RTS;0;20230428;150405;101750.000000000;1
SPFB.RTS;0;20230428;150405;101750.000000000;1
SPFB.RTS;0;20230428;150405;101750.000000000;1
SPFB.RTS;0;20230428;150408;101760.000000000;8
SPFB.RTS;0;20230428;150413;101760.000000000;2
SPFB.RTS;0;20230428;150413;101760.000000000;2
SPFB.RTS;0;20230428;150413;101760.000000000;2
SPFB.RTS;0;20230428;150413;101760.000000000;9
SPFB.RTS;0;20230428;150413;101770.000000000;1
SPFB.RTS;0;20230428;150413;101780.000000000;1
SPFB.RTS;0;20230428;150413;101780.000000000;1
SPFB.RTS;0;20230428;150413;101780.000000000;2
SPFB.RTS;0;20230428;150413;101780.000000000;16
SPFB.RTS;0;20230428;150413;101780.000000000;1
SPFB.RTS;0;20230428;150413;101780.000000000;4
SPFB.RTS;0;20230428;150419;101790.000000000;1
SPFB.RTS;0;20230428;150419;101790.000000000;7
SPFB.RTS;0;20230428;150419;101790.000000000;1
SPFB.RTS;0;20230428;150420;101790.000000000;6
SPFB.RTS;0;20230428;150420;101790.000000000;6
SPFB.RTS;0;20230428;150420;101790.000000000;3
SPFB.RTS;0;20230428;150420;101790.000000000;1
SPFB.RTS;0;20230428;150420;101790.000000000;1
SPFB.RTS;0;20230428;150420;101790.000000000;11
SPFB.RTS;0;20230428;150420;101790.000000000;1
SPFB.RTS;0;20230428;150420;101790.000000000;1
SPFB.RTS;0;20230428;150420;101790.000000000;1
SPFB.RTS;0;20230428;150421;101790.000000000;1
SPFB.RTS;0;20230428;150421;101790.000000000;1
SPFB.RTS;0;20230428;150421;101790.000000000;2
SPFB.RTS;0;20230428;150423;101800.000000000;1
SPFB.RTS;0;20230428;150423;101790.000000000;2
SPFB.RTS;0;20230428;150423;101780.000000000;3
SPFB.RTS;0;20230428;150424;101780.000000000;1
SPFB.RTS;0;20230428;150427;101780.000000000;1
SPFB.RTS;0;20230428;150427;101780.000000000;1
SPFB.RTS;0;20230428;150430;101790.000000000;1
SPFB.RTS;0;20230428;150430;101790.000000000;1
SPFB.RTS;0;20230428;150430;101790.000000000;1
SPFB.RTS;0;20230428;150430;101790.000000000;1
SPFB.RTS;0;20230428;150430;101790.000000000;2
SPFB.RTS;0;20230428;150430;101790.000000000;2
SPFB.RTS;0;20230428;150430;101790.000000000;1
SPFB.RTS;0;20230428;150430;101790.000000000;1
SPFB.RTS;0;20230428;150430;101790.000000000;1
SPFB.RTS;0;20230428;150430;101790.000000000;1
SPFB.RTS;0;20230428;150430;101790.000000000;1
SPFB.RTS;0;20230428;150433;101800.000000000;1
SPFB.RTS;0;20230428;150433;101800.000000000;1
SPFB.RTS;0;20230428;150433;101800.000000000;1
SPFB.RTS;0;20230428;150433;101800.000000000;1
SPFB.RTS;0;20230428;150433;101800.000000000;1
SPFB.RTS;0;20230428;150433;101800.000000000;1
SPFB.RTS;0;20230428;150433;101800.000000000;1
SPFB.RTS;0;20230428;150433;101800.000000000;3
SPFB.RTS;0;20230428;150433;101800.000000000;2
SPFB.RTS;0;20230428;150433;101810.000000000;1
SPFB.RTS;0;20230428;150433;101810.000000000;1
SPFB.RTS;0;20230428;150433;101810.000000000;1
SPFB.RTS;0;20230428;150433;101810.000000000;1
SPFB.RTS;0;20230428;150433;101810.000000000;10
SPFB.RTS;0;20230428;150433;101810.000000000;3
SPFB.RTS;0;20230428;150433;101810.000000000;1
SPFB.RTS;0;20230428;150433;101810.000000000;2
SPFB.RTS;0;20230428;150433;101810.000000000;1
SPFB.RTS;0;20230428;150433;101810.000000000;1
SPFB.RTS;0;20230428;150433;101810.000000000;1
SPFB.RTS;0;20230428;150433;101810.000000000;1
SPFB.RTS;0;20230428;150433;101810.000000000;2
SPFB.RTS;0;20230428;150433;101810.000000000;1
SPFB.RTS;0;20230428;150433;101810.000000000;1
SPFB.RTS;0;20230428;150433;101810.000000000;1
SPFB.RTS;0;20230428;150433;101810.000000000;1
SPFB.RTS;0;20230428;150433;101810.000000000;1
SPFB.RTS;0;20230428;150434;101810.000000000;1
SPFB.RTS;0;20230428;150435;101820.000000000;1
SPFB.RTS;0;20230428;150437;101820.000000000;1
SPFB.RTS;0;20230428;150437;101820.000000000;1
SPFB.RTS;0;20230428;150437;101820.000000000;1
SPFB.RTS;0;20230428;150437;101820.000000000;1
SPFB.RTS;0;20230428;150437;101820.000000000;1
SPFB.RTS;0;20230428;150437;101820.000000000;1
SPFB.RTS;0;20230428;150437;101820.000000000;1
SPFB.RTS;0;20230428;150437;101820.000000000;1
SPFB.RTS;0;20230428;150437;101820.000000000;1
SPFB.RTS;0;20230428;150437;101820.000000000;1
SPFB.RTS;0;20230428;150437;101820.000000000;2
SPFB.RTS;0;20230428;150437;101820.000000000;2
SPFB.RTS;0;20230428;150437;101820.000000000;1
SPFB.RTS;0;20230428;150437;101820.000000000;1
SPFB.RTS;0;20230428;150441;101810.000000000;1
SPFB.RTS;0;20230428;150441;101810.000000000;1
SPFB.RTS;0;20230428;150441;101800.000000000;2
SPFB.RTS;0;20230428;150441;101800.000000000;1
SPFB.RTS;0;20230428;150441;101800.000000000;1
SPFB.RTS;0;20230428;150441;101800.000000000;1
SPFB.RTS;0;20230428;150441;101800.000000000;2
SPFB.RTS;0;20230428;150441;101790.000000000;1
SPFB.RTS;0;20230428;150441;101790.000000000;1
SPFB.RTS;0;20230428;150441;101790.000000000;2
SPFB.RTS;0;20230428;150441;101790.000000000;4
SPFB.RTS;0;20230428;150441;101790.000000000;1
SPFB.RTS;0;20230428;150441;101790.000000000;2
SPFB.RTS;0;20230428;150442;101800.000000000;1
SPFB.RTS;0;20230428;150501;101790.000000000;1
SPFB.RTS;0;20230428;150501;101790.000000000;1
SPFB.RTS;0;20230428;150502;101800.000000000;2
SPFB.RTS;0;20230428;150502;101800.000000000;1
SPFB.RTS;0;20230428;150506;101790.000000000;1
SPFB.RTS;0;20230428;150506;101790.000000000;2
SPFB.RTS;0;20230428;150506;101790.000000000;2
SPFB.RTS;0;20230428;150513;101780.000000000;10
SPFB.RTS;0;20230428;150513;101780.000000000;1
SPFB.RTS;0;20230428;150513;101780.000000000;1
SPFB.RTS;0;20230428;150513;101780.000000000;1
SPFB.RTS;0;20230428;150513;101770.000000000;1
SPFB.RTS;0;20230428;150513;101770.000000000;1
SPFB.RTS;0;20230428;150513;101770.000000000;1
SPFB.RTS;0;20230428;150513;101770.000000000;1
SPFB.RTS;0;20230428;150513;101770.000000000;1
SPFB.RTS;0;20230428;150513;101770.000000000;1
SPFB.RTS;0;20230428;150513;101770.000000000;1
SPFB.RTS;0;20230428;150513;101770.000000000;2
SPFB.RTS;0;20230428;150516;101780.000000000;2
SPFB.RTS;0;20230428;150516;101780.000000000;2
SPFB.RTS;0;20230428;150516;101780.000000000;2
SPFB.RTS;0;20230428;150531;101770.000000000;1
SPFB.RTS;0;20230428;150531;101770.000000000;2
SPFB.RTS;0;20230428;150531;101760.000000000;1
SPFB.RTS;0;20230428;150531;101760.000000000;1
SPFB.RTS;0;20230428;150531;101760.000000000;1
SPFB.RTS;0;20230428;150531;101760.000000000;2
SPFB.RTS;0;20230428;150531;101760.000000000;1
SPFB.RTS;0;20230428;150531;101760.000000000;1
SPFB.RTS;0;20230428;150531;101760.000000000;2
SPFB.RTS;0;20230428;150535;101770.000000000;1
SPFB.RTS;0;20230428;150537;101770.000000000;1
SPFB.RTS;0;20230428;150537;101770.000000000;2
SPFB.RTS;0;20230428;150537;101780.000000000;1
SPFB.RTS;0;20230428;150537;101780.000000000;1
SPFB.RTS;0;20230428;150537;101780.000000000;1
SPFB.RTS;0;20230428;150537;101780.000000000;1
SPFB.RTS;0;20230428;150537;101790.000000000;3
SPFB.RTS;0;20230428;150537;101790.000000000;2
SPFB.RTS;0;20230428;150537;101790.000000000;1
SPFB.RTS;0;20230428;150537;101790.000000000;1
SPFB.RTS;0;20230428;150537;101790.000000000;4
SPFB.RTS;0;20230428;150537;101790.000000000;1
SPFB.RTS;0;20230428;150537;101790.000000000;1
SPFB.RTS;0;20230428;150548;101780.000000000;2
SPFB.RTS;0;20230428;150548;101780.000000000;1
SPFB.RTS;0;20230428;150548;101780.000000000;1
SPFB.RTS;0;20230428;150557;101790.000000000;1
SPFB.RTS;0;20230428;150557;101790.000000000;2
SPFB.RTS;0;20230428;150557;101800.000000000;4
SPFB.RTS;0;20230428;150557;101800.000000000;1
SPFB.RTS;0;20230428;150557;101800.000000000;1
SPFB.RTS;0;20230428;150557;101800.000000000;1
SPFB.RTS;0;20230428;150557;101800.000000000;1
SPFB.RTS;0;20230428;150557;101800.000000000;1
SPFB.RTS;0;20230428;150557;101800.000000000;5
SPFB.RTS;0;20230428;150557;101810.000000000;3
SPFB.RTS;0;20230428;150557;101810.000000000;1
SPFB.RTS;0;20230428;150606;101800.000000000;2
SPFB.RTS;0;20230428;150606;101800.000000000;1
SPFB.RTS;0;20230428;150606;101800.000000000;1
SPFB.RTS;0;20230428;150607;101810.000000000;1
SPFB.RTS;0;20230428;150608;101810.000000000;1
SPFB.RTS;0;20230428;150608;101810.000000000;1
SPFB.RTS;0;20230428;150608;101810.000000000;1
SPFB.RTS;0;20230428;150610;101810.000000000;1
SPFB.RTS;0;20230428;150610;101820.000000000;1
SPFB.RTS;0;20230428;150610;101820.000000000;1
SPFB.RTS;0;20230428;150610;101820.000000000;1
SPFB.RTS;0;20230428;150610;101820.000000000;1
SPFB.RTS;0;20230428;150610;101820.000000000;1
SPFB.RTS;0;20230428;150610;101820.000000000;1
SPFB.RTS;0;20230428;150610;101820.000000000;1
SPFB.RTS;0;20230428;150610;101820.000000000;2
SPFB.RTS;0;20230428;150610;101830.000000000;1
SPFB.RTS;0;20230428;150610;101830.000000000;1
SPFB.RTS;0;20230428;150610;101830.000000000;2
SPFB.RTS;0;20230428;150610;101830.000000000;1
SPFB.RTS;0;20230428;150610;101830.000000000;1
SPFB.RTS;0;20230428;150610;101830.000000000;1
SPFB.RTS;0;20230428;150610;101830.000000000;1
SPFB.RTS;0;20230428;150610;101830.000000000;2
SPFB.RTS;0;20230428;150610;101830.000000000;1
SPFB.RTS;0;20230428;150618;101810.000000000;1
SPFB.RTS;0;20230428;150618;101800.000000000;1
SPFB.RTS;0;20230428;150622;101830.000000000;12
SPFB.RTS;0;20230428;150622;101830.000000000;2
SPFB.RTS;0;20230428;150622;101830.000000000;1
SPFB.RTS;0;20230428;150622;101830.000000000;1
SPFB.RTS;0;20230428;150622;101840.000000000;1
SPFB.RTS;0;20230428;150622;101840.000000000;1
SPFB.RTS;0;20230428;150625;101830.000000000;1
SPFB.RTS;0;20230428;150625;101830.000000000;19
SPFB.RTS;0;20230428;150625;101840.000000000;1
SPFB.RTS;0;20230428;150625;101840.000000000;4
SPFB.RTS;0;20230428;150625;101840.000000000;1
SPFB.RTS;0;20230428;150625;101840.000000000;4
SPFB.RTS;0;20230428;150625;101840.000000000;1
SPFB.RTS;0;20230428;150625;101840.000000000;1
SPFB.RTS;0;20230428;150625;101840.000000000;1
SPFB.RTS;0;20230428;150625;101840.000000000;2
SPFB.RTS;0;20230428;150625;101840.000000000;2
SPFB.RTS;0;20230428;150625;101830.000000000;1
SPFB.RTS;0;20230428;150625;101830.000000000;1
SPFB.RTS;0;20230428;150625;101830.000000000;2
SPFB.RTS;0;20230428;150625;101830.000000000;1
SPFB.RTS;0;20230428;150625;101830.000000000;1
SPFB.RTS;0;20230428;150627;101830.000000000;2
SPFB.RTS;0;20230428;150631;101820.000000000;1
SPFB.RTS;0;20230428;150631;101820.000000000;1
SPFB.RTS;0;20230428;150639;101830.000000000;1
SPFB.RTS;0;20230428;150639;101830.000000000;2
SPFB.RTS;0;20230428;150651;101820.000000000;2
SPFB.RTS;0;20230428;150651;101820.000000000;1
SPFB.RTS;0;20230428;150651;101820.000000000;1
SPFB.RTS;0;20230428;150656;101830.000000000;2
SPFB.RTS;0;20230428;150656;101830.000000000;1
SPFB.RTS;0;20230428;150656;101830.000000000;1
SPFB.RTS;0;20230428;150656;101830.000000000;1
SPFB.RTS;0;20230428;150656;101830.000000000;1
SPFB.RTS;0;20230428;150656;101830.000000000;1
SPFB.RTS;0;20230428;150656;101830.000000000;2
SPFB.RTS;0;20230428;150657;101850.000000000;1
SPFB.RTS;0;20230428;150657;101850.000000000;1
SPFB.RTS;0;20230428;150657;101850.000000000;2
SPFB.RTS;0;20230428;150657;101850.000000000;3
SPFB.RTS;0;20230428;150657;101860.000000000;1
SPFB.RTS;0;20230428;150657;101860.000000000;1
SPFB.RTS;0;20230428;150657;101860.000000000;2
SPFB.RTS;0;20230428;150657;101860.000000000;1
